id,x,y
2056,23.15700931916802,60.41851785233854
2057,23.15700931916802,60.41851785233854
2058,23.15700931916802,60.41851785233854
2047,23.106311181714776,60.41728616345649
2048,23.106311181714776,60.41728616345649
2045,22.969129579344898,60.435153537622185
2046,22.969129579344898,60.435153537622185
2043,22.840220611717932,60.42835448175934
2044,22.840220611717932,60.42835448175934
2041,22.68300117633508,60.423704053440794
2042,22.68300117633508,60.423704053440794
2085,22.68300117633508,60.423704053440794
2039,22.534802535561468,60.44583151519829
2040,22.534802535561468,60.44583151519829
2037,22.402316676403643,60.42402167788619
2038,22.402316676403643,60.42402167788619
2094,22.402316676403643,60.42402167788619
2035,22.304685826392053,60.4466552487515
2036,22.304685826392053,60.4466552487515
2021,22.138122996438685,60.53085705734847
2093,22.138122996438685,60.53085705734847
2008,21.92646625404026,60.73798034854569
2002,21.59427027420803,60.955505391070005
2031,22.28425345108531,60.497853724291176
2027,22.51061348461958,60.61565039272677
2011,22.879577118878387,60.78217109514467
2087,22.42515995924172,60.498624724560386
2089,22.42515995924172,60.498624724560386
2028,22.622700966879297,60.542808269621915
2012,23.12943785756015,60.691677623718874
2030,22.28434411893117,60.497856935398275
2015,22.37451679748286,60.468700284343434
2025,21.5789834339517,60.825243239970675
2018,23.147440445751776,60.17283527436759
2061,23.74870080790508,60.380438995996904
2062,23.664100508895547,60.37201053547352
2063,23.575727939405137,60.38088499475591
2065,23.411818152068243,60.369213241931945
2004,23.235332315329256,60.38267865781081
2032,22.93438180772119,60.3781540421695
2033,22.769197496048804,60.417090804531355
2088,22.35858546775859,60.367589778088636
2019,22.343533284629782,60.32049269830743
2034,21.79596611964193,60.16989751817453
2023,22.48517071803266,60.043116282877676
2022,21.743129003233275,60.625449463700676
2052,19.56646875117191,60.20546995967529
2054,21.072840120828793,60.442542844930145
2091,22.449595644023372,61.20693884774124
2006,22.447834339330395,61.20855157361633
2020,21.63175279499451,61.53133622199043
2092,21.63175279499451,61.53133622199043
2090,21.58440984057558,61.157177610706455
2003,21.69381605524025,61.27831965132219
2009,21.759627414112444,61.64982502336697
2026,21.624483277394685,61.943614910973814
2013,22.347198655502194,61.466857953741844
2029,22.177204413074147,61.13738194170701
2014,22.28391686322671,61.80091174242047
2016,22.652997936315156,61.11026763560762
4003,23.324109281951312,60.94423376682219
4047,23.324109281951312,60.94423376682219
4009,24.737344344483912,60.70605244002773
4038,24.737344344483912,60.70605244002773
4004,24.479103886182845,60.96416950511267
4037,24.479103886182845,60.96416950511267
4008,23.99999052154772,60.82628054062747
4055,23.99999052154772,60.82628054062747
4011,24.681792280712322,61.15949287751009
4060,24.681792280712322,61.15949287751009
4022,25.04871512282473,60.81867709682443
4039,25.04871512282473,60.81867709682443
4048,24.066400704871082,61.140001906460874
4028,24.066400704871082,61.140001906460874
4027,23.83607673744796,61.25531938994764
4049,23.83607673744796,61.25531938994764
4050,23.76502410700472,61.40841266142806
4006,23.76502410700472,61.40841266142806
4029,23.63601842675056,61.45263609655436
4063,23.63601842675056,61.45263609655436
4024,23.47545933843351,61.57709991337377
4040,23.47545933843351,61.57709991337377
2007,22.995817615024688,61.78850338584514
4043,22.995817615024688,61.78850338584514
2010,23.009430555799646,62.1157822325804
4051,23.009430555799646,62.1157822325804
4021,23.638577682758065,61.11414038243368
4053,23.638577682758065,61.11414038243368
4030,24.07170307921286,61.5497925332389
4034,24.07170307921286,61.5497925332389
4013,24.219301854106956,61.645097431104944
4035,24.219301854106956,61.645097431104944
4031,24.47588765419184,61.708763703942516
4032,24.709186121190577,61.73144669498918
4042,24.709186121190577,61.73144669498918
4005,23.425177968342666,61.50159143736055
4056,23.425177968342666,61.50159143736055
2017,23.117172844956553,61.36790983582663
4044,23.117172844956553,61.36790983582663
4020,23.699529507263083,61.50770431087891
4057,23.699529507263083,61.50770431087891
4017,23.89792371807292,61.49754560281782
4058,23.89792371807292,61.49754560281782
4012,24.291044597165566,61.31112217033397
4059,24.291044597165566,61.31112217033397
4016,23.802513655214646,62.2407565733898
4023,24.613152513962937,61.96980325607137
4015,24.016742403039242,62.02103928985596
4062,24.016742403039242,62.02103928985596
4007,24.057072131396122,61.16296867417125
4064,23.774277509341324,61.47738542574569
4065,23.774277509341324,61.47738542574569
4001,25.60868957509096,60.906427225954666
4052,25.60868957509096,60.906427225954666
4045,25.903345135269777,61.08865415183012
6001,25.903345135269777,61.08865415183012
4046,26.045823928286104,61.40384762850464
6004,26.045823928286104,61.40384762850464
4010,25.221928943680687,61.009592357608234
4061,25.221928943680687,61.009592357608234
4025,25.61160899611804,60.97826350466409
4041,25.61160899611804,60.97826350466409
4002,25.354488115276236,61.22059777355488
4036,25.354488115276236,61.22059777355488
5001,26.492771550450534,60.78522240064676
3049,26.85875057098943,60.886621659861284
5016,26.85875057098943,60.886621659861284
5019,26.85875057098943,60.886621659861284
3051,26.701674221573377,60.500126531084014
3052,26.701674221573377,60.500126531084014
3053,26.701674221573377,60.500126531084014
3054,26.701674221573377,60.500126531084014
3007,26.80629481149386,60.49562569697665
3026,26.80629481149386,60.49562569697665
3006,26.8825444725327,60.50098308092432
3045,26.8825444725327,60.50098308092432
3046,26.8825444725327,60.50098308092432
3047,26.8825444725327,60.50098308092432
3048,26.8825444725327,60.50098308092432
3008,26.93100721411811,60.51602317741176
3010,26.93100721411811,60.51602317741176
3001,26.98633910764915,60.54484994978369
3023,26.98633910764915,60.54484994978369
3029,26.98633910764915,60.54484994978369
3030,26.98633910764915,60.54484994978369
3024,27.075317164739,60.56942083653981
3034,27.382606113181453,60.566597578167475
3035,27.382606113181453,60.566597578167475
5011,27.72484044800068,60.586783854882995
5009,26.185923694974246,60.911156611612256
3014,26.917668724050976,60.463601665179986
3015,26.917668724050976,60.463601665179986
3016,26.917668724050976,60.463601665179986
5012,26.921475872021148,60.62495494668553
5023,26.921475872021148,60.62495494668553
3011,27.059057860377887,61.07428252473912
3043,27.216283285512144,60.630502906141906
3044,27.216283285512144,60.630502906141906
5013,27.350003237465323,60.777379767301554
5025,27.350003237465323,60.777379767301554
5007,27.6598445574603,60.93414472116112
5021,27.6598445574603,60.93414472116112
3036,28.12626581796673,61.03676367464503
3037,28.12626581796673,61.03676367464503
3038,28.12626581796673,61.03676367464503
3039,28.12626581796673,61.03676367464503
5008,28.310006991207576,61.07180677146254
3040,28.310006991207576,61.07180677146254
3041,28.310006991207576,61.07180677146254
3042,28.310006991207576,61.07180677146254
5004,28.866991263766536,61.2390365447711
5020,28.866991263766536,61.2390365447711
5026,28.866991263766536,61.2390365447711
3050,29.340824174121046,61.419249410869995
5005,29.586453475704893,61.64838066029537
5015,27.745735485389556,61.168876928321225
5024,27.740881097066836,61.17184719062389
3012,28.36353977980278,61.0384355858571
5014,27.980179573596274,60.76499666889276
3031,28.088574076439507,61.13669569209601
3022,26.38638561660217,61.39942902798725
6013,26.38638561660217,61.39942902798725
6002,26.699286932098456,61.44993522296149
6020,26.699286932098456,61.44993522296149
3004,27.25294380293185,61.677469093978225
6012,27.25294380293185,61.677469093978225
6003,27.62834999710373,61.818682159569086
6014,27.62834999710373,61.818682159569086
6005,27.810004036119878,62.05933566280664
6015,27.810004036119878,62.05933566280664
6021,26.318691624859106,62.15923461154685
6010,26.958735206693124,61.88457427546812
5006,27.393407598175997,61.30791294998424
5022,27.393407598175997,61.30791294998424
6006,28.52796688941586,61.940190286506734
6022,28.52796688941586,61.940190286506734
6023,28.854197838245806,61.87930770024078
6024,28.854197838245806,61.87930770024078
6025,28.854197838245806,61.87930770024078
3033,28.899439304322268,61.868332447216304
6019,28.90767221796529,61.86989701275814
3005,29.21753286896785,61.82901071583121
6017,29.21753286896785,61.82901071583121
6007,27.164650651694032,61.28146061082461
6018,27.164650651694032,61.28146061082461
6009,27.398597778247154,62.29081199990608
6016,28.464168925767716,62.52406110192897
6008,28.91997912597396,62.533584309033266
3032,27.62262721844786,61.5882200156693
3003,28.25459956511934,61.49116329205256
6011,28.318478774115825,61.799354573232975
8002,27.80847574463006,62.38291760930722
8029,27.80847574463006,62.38291760930722
8023,27.604979440138905,62.589620166644735
8034,27.604979440138905,62.589620166644735
8001,27.606883461091083,62.84117812944196
8020,27.6367275515404,62.885144678536825
8021,27.6367275515404,62.885144678536825
8025,27.6367275515404,62.885144678536825
8066,27.67432207114572,62.948896520429074
8067,27.67432207114572,62.948896520429074
8068,27.67432207114572,62.948896520429074
8069,27.673913659302197,62.94827042157665
8070,27.673913659302197,62.94827042157665
8005,27.665089678619573,63.06288494446034
8030,27.665089678619573,63.06288494446034
8003,27.45135809018566,63.30954861133142
8035,27.45135809018566,63.30954861133142
8004,27.285346228488955,63.66613074873221
8032,27.285346228488955,63.66613074873221
8009,27.049217338907585,62.58533695000782
8033,27.049217338907585,62.58533695000782
8014,27.553833196675527,62.727647115283936
8024,27.553833196675527,62.727647115283936
8012,27.86173490040774,62.958178064023215
8016,27.86173490040774,62.958178064023215
8036,27.86173490040774,62.958178064023215
8011,28.04282858503551,62.93156524421157
8015,28.04282858503551,62.93156524421157
8037,28.04282858503551,62.93156524421157
8006,28.34440652807424,62.86783637908219
8031,28.34440652807424,62.86783637908219
8064,28.154514568836277,62.37456607232969
8065,28.154514568836277,62.37456607232969
8010,26.843340185115935,63.61429652877214
8008,28.05616942327046,63.15741193426162
8007,26.94885655756657,63.23220244989911
8018,27.80068227674165,63.60668047556777
8017,26.729451246154625,63.91154402033356
8019,26.389099001848226,62.92721023234459
7002,29.731191541315564,61.79731186926031
7031,29.86786303646781,61.9743631761232
7005,30.10403590035687,62.238401792177896
7035,30.10403590035687,62.238401792177896
7014,30.09018491444015,62.40079961732818
7020,30.09018491444015,62.40079961732818
7033,29.7862728910778,62.61147065102483
7018,29.78087814830286,62.61421754164389
7029,29.78087814830286,62.61421754164389
7030,29.78087814830286,62.61421754164389
7001,29.783544409560538,62.64474451230571
7021,29.783544409560538,62.64474451230571
7006,29.302072495644214,63.21663578130032
7007,28.910829465769776,63.6286003116455
7003,29.14883697511284,62.66219755654547
7023,29.14883697511284,62.66219755654547
7012,29.340892916402662,62.63251592118799
7013,29.340892916402662,62.63251592118799
7027,29.340892916402662,62.63251592118799
7009,29.604261528940892,62.63048811133976
7022,29.604261528940892,62.63048811133976
7011,30.5256220531625,62.17871273181138
7017,29.611208878059585,62.054188969102555
7015,30.100112638054224,62.79710730672129
7028,30.100112638054224,62.79710730672129
7004,30.147052897724482,63.18759472905407
7032,29.62369350432647,63.47480345530604
7008,30.70285074437996,62.58302620791992
7019,29.457417468546893,63.82407916980277
7026,30.85027911343314,62.34553117796996
7010,29.603578835348085,62.63270926750986
7025,30.532352444873954,63.28363208739538
7024,29.995539706036446,63.52358980968421
7016,31.277994201024168,62.930008145336856
7034,30.35988261512281,63.090226068190795
9013,26.08372414084887,61.72251177535119
9025,26.08372414084887,61.72251177535119
9001,26.048585177400046,62.03294599318903
9024,26.048585177400046,62.03294599318903
9019,25.700000743213305,62.363937405358925
9006,25.693794206111193,62.420010354438325
9018,25.767185486239402,62.6938753040617
9023,25.807434972626844,62.80700639137283
9004,25.810148496391808,62.87769179820419
9008,25.663308784439863,63.22440457826341
9022,25.641229342839484,63.42294221919529
9017,25.06260497622038,61.82529387178589
9016,25.32840636618279,61.913726806305405
9002,25.500414210174014,61.99937027186054
9021,25.6815191100887,62.179716515349355
9014,25.76876861658076,62.24618105057456
9007,26.140136192624166,62.24617018540214
9020,26.472538393536812,62.304602781667334
9011,26.590489479050934,62.377499534918556
9010,24.697270325927498,63.0004256882415
9009,25.09856542551374,62.77831814855612
9015,25.652017839520447,62.57325209996025
9003,25.39370853879387,62.27162172756335
9012,24.562051998616933,62.245538528353876
9005,25.2953492839595,61.63193162737988
10007,22.798561427305323,62.39101831744955
10008,22.281759274540864,62.7872484117862
10025,22.63981686538797,62.972597977414885
10013,23.67875707027331,63.019758045065274
10045,24.247809085872532,63.037330270545354
10035,23.46760840312733,62.59234625628675
10018,23.89992375692087,62.611747516009956
10036,22.753034683513768,62.58765308157365
10044,22.82417294577907,62.70891472184192
10010,23.038170962932824,62.939925818179496
10042,22.86835426441098,63.13880437672311
10021,22.799015684369284,63.289047321687065
10016,22.24543154565444,62.116230669959805
10009,23.62605668438176,62.44893078672459
10041,23.52787763532322,62.77124325638366
10050,23.049664925212863,62.969312450277194
10032,21.805483102704702,62.49629076497469
10017,22.28100265362129,62.48101277643483
10034,22.485940380737016,62.68595060911827
10047,22.626758569407592,62.74351525310499
10014,22.77873427661598,62.79542937970997
10043,23.819586194700165,63.17058751066704
10019,23.515447036002058,63.33462659272809
10011,21.898833089123958,63.00137377761171
10046,21.696589811556432,63.070932921892926
10001,21.530806215158776,62.067813777706846
10038,21.530806215158776,62.067813777706846
10026,21.47953926500275,62.26646967742369
10037,21.47953926500275,62.26646967742369
10002,21.438658958525902,62.47823562819109
10012,21.64148594839601,62.74795259807804
10051,21.64148594839601,62.74795259807804
10027,21.76234509515049,62.951411471413245
10003,21.761878428402284,63.13967060311963
10033,21.761878428402284,63.13967060311963
10039,22.008781686763744,63.159164135865204
10004,22.28233423831078,63.25631891016001
10023,22.58859874068024,63.46210472956869
10052,22.58859874068024,63.46210472956869
10028,22.914408605713035,63.6709298253465
10040,22.31562455493107,62.98971868986568
10005,22.82017749137196,63.639331506550974
10029,21.223433787101893,62.610754129618115
10022,21.4732565767637,63.20669066286721
10030,21.4732565767637,63.20669066286721
10020,22.782704396127865,63.80555608986773
10006,23.27419387659763,63.86090021424855
10015,23.464200884466283,63.60091016810714
11007,23.924265581686313,63.42518721373737
10048,24.522297028324168,63.16739249554177
11002,23.88634715387342,63.90121635354439
11006,24.669255118872666,63.520884204955806
10031,24.009272372851342,63.65567111020838
10049,24.245092919188053,63.767399374347576
11005,25.917544534546455,63.711425068336915
12016,25.75565132525435,64.00644998965171
12003,25.8757454706342,64.28158357378155
12041,25.79756116717858,64.39521056396417
12014,25.61599420628668,64.65730764493503
12027,25.61599420628668,64.65730764493503
12022,25.48626568685007,64.81572925344778
12023,25.48626568685007,64.81572925344778
12001,25.532075745216723,64.94735710259116
12024,25.532075745216723,64.94735710259116
12026,25.507541953077922,65.00451113690241
12019,25.506092026150103,65.0205908565615
12021,25.506092026150103,65.0205908565615
12039,25.440024652493587,65.07822906680487
13008,25.440024652493587,65.07822906680487
12012,25.42504044727377,65.17447695352669
12031,25.42504044727377,65.17447695352669
12015,25.385406094086612,65.41236559063269
12004,25.24178262928148,65.5472721505556
12038,29.151568719598146,65.72132229996244
12043,29.151568719598146,65.72132229996244
12028,29.144629177850984,66.01345131983722
12032,29.144629177850984,66.01345131983722
12008,28.898879593963386,66.30525949331684
10024,23.63882135137268,64.04205043411011
10053,23.63882135137268,64.04205043411011
11001,23.958609422975016,64.33723959037968
12018,24.325249273332147,64.4897515151583
12002,24.561608610328264,64.68631486367129
12042,24.561608610328264,64.68631486367129
12040,24.950989871428845,64.71700284419812
12017,25.3584320402694,64.78482753384526
12029,25.598655513030526,65.05234725527386
12030,25.598655513030526,65.05234725527386
12005,26.19143157437256,65.1893322372266
13011,26.847335823474445,65.27558659965722
12006,27.623232281303846,65.44934468599901
12036,28.300532186937005,65.59233110052688
12037,28.300532186937005,65.59233110052688
12007,28.815893709689604,65.82612638457297
12033,25.84045763929193,64.88411381034939
12034,25.84045763929193,64.88411381034939
12010,26.267424404708823,64.78117133740669
11003,24.744202490715782,64.00290781231325
12020,25.237209808519566,63.81331821194686
12011,26.67650877914744,65.69036985373819
11004,24.91164567175452,64.30945855927203
12013,25.209807317747288,64.60569012883809
12009,26.552214158176227,63.989229700262484
12025,24.776134225540893,65.03432867014948
13007,27.40539563617204,63.99568875421498
13015,27.5245710568563,64.16270667129079
13014,27.947178135478904,64.2889936931342
13009,28.038640325771944,64.3157527837409
13002,28.40366919581912,64.57641087534793
13010,28.843624885321635,64.78671279543727
13004,28.939515150013772,65.14676947372034
13013,29.037922610436585,65.42580252193761
13001,27.99704803576831,64.14228297683543
13003,27.24115347402384,64.53361632133955
12035,26.96178455665392,64.11397575123867
13006,29.104839092171648,64.0849342382439
13005,27.70168628154979,65.03363190151495
13012,29.334533388301846,64.4334818765709
14039,24.624981157967653,65.68410147705346
14040,24.624981157967653,65.68410147705346
14041,24.624981157967653,65.68410147705346
14036,24.573549294505746,65.72492918090998
14037,24.573549294505746,65.72492918090998
14038,24.573549294505746,65.72492918090998
14020,24.532181139044578,65.78940663118503
14025,24.532181139044578,65.78940663118503
14008,24.689793283364416,66.00085860492527
14033,24.689793283364416,66.00085860492527
14002,25.33883107605707,66.25232595371345
14032,25.33883107605707,66.25232595371345
14034,25.730798509049034,66.50667466125769
14035,25.730798509049034,66.50667466125769
14031,25.785046588579963,66.538128132168
14009,25.845930656234437,66.54751221
14004,26.54541582169287,67.06940896347061
14007,26.888324609841007,67.98995547425193
14003,27.425101407719517,68.45655578996892
14016,27.24048875151324,69.44483803054906
14030,28.106015595471845,66.55234509872888
14017,27.437383352769483,67.19230394737818
14010,24.058959356608614,65.96675775805235
14005,23.79012129442085,66.51078527554675
14011,24.04885297144121,67.00324021805254
14018,23.628853981361793,67.53173933365905
14042,23.0796536260539,68.28742249592057
14019,21.252120651852156,68.80653289070304
14021,24.40832167208197,65.82537259534602
14022,24.40832167208197,65.82537259534602
14023,24.26248992037276,65.83564116826155
14024,24.26248992037276,65.83564116826155
14029,24.26248992037276,65.83564116826155
14012,26.24714720811958,66.15715002023822
14015,24.9268705284102,67.20011032413095
14013,26.645422825319102,66.6760069762751
14014,24.846893085589954,66.64462755031646
14026,28.086678623024657,65.83394969363577
14001,24.457771440027855,65.80784983127155
14043,27.21422060385884,67.04306680259856
14027,27.94118631675091,70.08841668264607
14028,24.178316581349517,67.56390844930895
